filename,project_id,counterparty,exec_date,doc_type,parent_dir,year_bucket,src_path,size_bytes,normalized_filename
"Confidential - market sensitive pursuant to D.06-06-066_2020-06-17, North Rosamond Solar LLC, Amendment 3.pdf",2020,North Rosamond Solar LLC,,AMENDMENT,North Rosamond Solar LLC,2017-2020,"/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/North Rosamond Solar LLC/Confidential - market sensitive pursuant to D.06-06-066_2020-06-17, North Rosamond Solar LLC, Amendment 3.pdf",9368384,2020_North_Rosamond_Solar_LLC_AMENDMENT.pdf
"Confidential - market sensitive pursuant to D.06-06-066_2014-12-11, North Rosamond Solar LLC, Interconnection Agreement.pdf",2014,North Rosamond Solar LLC,,AGREEMENT,North Rosamond Solar LLC,2017-2020,"/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/North Rosamond Solar LLC/Confidential - market sensitive pursuant to D.06-06-066_2014-12-11, North Rosamond Solar LLC, Interconnection Agreement.pdf",972382,2014_North_Rosamond_Solar_LLC_AGREEMENT.pdf
"Confidential - market sensitive pursuant to D.06-06-066_2018-09-26, North Rosamond Solar LLC, Amendment 2.pdf",2018,North Rosamond Solar LLC,,AMENDMENT,North Rosamond Solar LLC,2017-2020,"/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/North Rosamond Solar LLC/Confidential - market sensitive pursuant to D.06-06-066_2018-09-26, North Rosamond Solar LLC, Amendment 2.pdf",249320,2018_North_Rosamond_Solar_LLC_AMENDMENT.pdf
"2017-11-20, Desert Stateline - Stateline Solar, Amendment 3.pdf",2017,Desert Stateline - Stateline Solar,,AMENDMENT,Desert Stateline - Stateline Solar,2017-2020,"/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/Desert Stateline - Stateline Solar/2017-11-20, Desert Stateline - Stateline Solar, Amendment 3.pdf",2412061,2017_Desert_Stateline_-_Stateline_Solar_AMENDMENT.pdf
Confidential - market sensitive pursuant to D.06-06-066_5880 MSQ2 - SCE 2014 Renewables RPF ProForma PPA - (2015 06 25).pdf,5880,5880,,PPA,5880,2017-2020,/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/5880/Confidential - market sensitive pursuant to D.06-06-066_5880 MSQ2 - SCE 2014 Renewables RPF ProForma PPA - (2015 06 25).pdf,3422439,5880_5880_PPA.pdf
Confidential - market sensitive pursuant to D.06-06-066_5880 Mesquite Solar 2 PPA Letter Agmt (Replace pages 2 _ 20).pdf,5880,5880,,LETTER_AGREEMENT,5880,2017-2020,/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/5880/Confidential - market sensitive pursuant to D.06-06-066_5880 Mesquite Solar 2 PPA Letter Agmt (Replace pages 2 _ 20).pdf,275297,5880_5880_LETTER_AGREEMENT.pdf
Confidential - market sensitive pursuant to D.06-06-066_5880 ANPP Hassayampa Interconnection Agreement 2001-08-24 Optimized.pdf,5880,5880,2001-08-24,AGREEMENT,5880,2017-2020,/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/5880/Confidential - market sensitive pursuant to D.06-06-066_5880 ANPP Hassayampa Interconnection Agreement 2001-08-24 Optimized.pdf,1571282,5880_5880_2001-08-24_AGREEMENT.pdf
Confidential - market sensitive pursuant to D.06-06-066_5880 Mesquite Solar 2 PPA Amend 1.pdf,5880,5880,,PPA,5880,2017-2020,/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/5880/Confidential - market sensitive pursuant to D.06-06-066_5880 Mesquite Solar 2 PPA Amend 1.pdf,4833589,5880_5880_PPA_v1.pdf
Confidential - market sensitive pursuant to D.06-06-066_5880 MS2 LGIA Executed.pdf,5880,5880,,OTHER,5880,2017-2020,/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/5880/Confidential - market sensitive pursuant to D.06-06-066_5880 MS2 LGIA Executed.pdf,1203554,5880_5880_OTHER.pdf
Confidential - market sensitive pursuant to D.06-06-066_5874 - TD2 - Blgd F Executed Interconnection Agreement.pdf,5874,5874,,AGREEMENT,5874,2017-2020,/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/5874/Confidential - market sensitive pursuant to D.06-06-066_5874 - TD2 - Blgd F Executed Interconnection Agreement.pdf,3502447,5874_5874_AGREEMENT.pdf
Confidential - market sensitive pursuant to D.06-06-066_5874 PPA Golden Springs Building F LLC.pdf,5874,5874,,PPA,5874,2017-2020,/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/5874/Confidential - market sensitive pursuant to D.06-06-066_5874 PPA Golden Springs Building F LLC.pdf,1796020,5874_5874_PPA.pdf
"2017-03-14, MM Tulare Energy, PPA.pdf",2017,MM Tulare Energy,,PPA,MM Tulare Energy,2017-2020,"/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/MM Tulare Energy/2017-03-14, MM Tulare Energy, PPA.pdf",1855471,2017_MM_Tulare_Energy_PPA.pdf
Confidential - market sensitive pursuant to D.06-06-066_5827_Rio Bravo Solar I_CAISO Q900 SGIA_09124014.pdf,5827,5827,,OTHER,5827,2017-2020,/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/5827/Confidential - market sensitive pursuant to D.06-06-066_5827_Rio Bravo Solar I_CAISO Q900 SGIA_09124014.pdf,1896629,5827_5827_OTHER.pdf
Confidential - market sensitive pursuant to D.06-06-066_5827_Rio Bravo Solar I_CAISO Q900 SGIA amendment 1_05132016.pdf,5827,5827,,AMENDMENT,5827,2017-2020,/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/5827/Confidential - market sensitive pursuant to D.06-06-066_5827_Rio Bravo Solar I_CAISO Q900 SGIA amendment 1_05132016.pdf,831717,5827_5827_AMENDMENT.pdf
"Confidential - market sensitive pursuant to D.06-06-066_5827 Rio Bravo Solar I, LLC - PPA FULLY EXECUTED.pdf",5827,5827,,PPA,5827,2017-2020,"/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/5827/Confidential - market sensitive pursuant to D.06-06-066_5827 Rio Bravo Solar I, LLC - PPA FULLY EXECUTED.pdf",4081177,5827_5827_PPA.pdf
"Confidential - market sensitive pursuant to D.06-06-066_5827_Rio Bravo Solar I, LLC_Amendment 1 FULLY EXECUTED_05312016.pdf",5827,5827,,OTHER,5827,2017-2020,"/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/5827/Confidential - market sensitive pursuant to D.06-06-066_5827_Rio Bravo Solar I, LLC_Amendment 1 FULLY EXECUTED_05312016.pdf",2771403,5827_5827_OTHER_v1.pdf
"Confidential - market sensitive pursuant to D.06-06-066_2019-05-31, Windhub Solar A, Amendment 1.pdf",2019,Windhub Solar A,,AMENDMENT,Windhub Solar A,2017-2020,"/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/Windhub Solar A/Confidential - market sensitive pursuant to D.06-06-066_2019-05-31, Windhub Solar A, Amendment 1.pdf",3966309,2019_Windhub_Solar_A_AMENDMENT.pdf
Confidential - market sensitive pursuant to D.06-06-066_5476 GIA_Generator Interconnection Agreement_2015-10-19_WDT1319.pdf,5476,5476,,OTHER,5476,2017-2020,/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/5476/Confidential - market sensitive pursuant to D.06-06-066_5476 GIA_Generator Interconnection Agreement_2015-10-19_WDT1319.pdf,6912489,5476_5476_OTHER.pdf
Confidential - market sensitive pursuant to D.06-06-066_5476 GIA_Generator Interconnection Agreement_2015-10-19_WDT1318.pdf,5476,5476,,OTHER,5476,2017-2020,/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/5476/Confidential - market sensitive pursuant to D.06-06-066_5476 GIA_Generator Interconnection Agreement_2015-10-19_WDT1318.pdf,6938098,5476_5476_OTHER_v1.pdf
Confidential - market sensitive pursuant to D.06-06-066_5476 GIA_Generator Interconnection Agreement_2015-10-19_WDT1320.pdf,5476,5476,,OTHER,5476,2017-2020,/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/5476/Confidential - market sensitive pursuant to D.06-06-066_5476 GIA_Generator Interconnection Agreement_2015-10-19_WDT1320.pdf,6976593,5476_5476_OTHER_v2.pdf
Confidential - market sensitive pursuant to D.06-06-066_5476 Amendment 1 (2) to Incorporate CPUC Resolution Terms.pdf,5476,5476,,AMENDMENT,5476,2017-2020,/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/5476/Confidential - market sensitive pursuant to D.06-06-066_5476 Amendment 1 (2) to Incorporate CPUC Resolution Terms.pdf,1593326,5476_5476_AMENDMENT.pdf
Confidential - market sensitive pursuant to D.06-06-066_5476 Amendment 3 - Site Move Option.pdf,5476,5476,,AMENDMENT,5476,2017-2020,/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/5476/Confidential - market sensitive pursuant to D.06-06-066_5476 Amendment 3 - Site Move Option.pdf,1204096,5476_5476_AMENDMENT_v1.pdf
Confidential - market sensitive pursuant to D.06-06-066_5476 Amendment 1 Extending Termination Right Window.pdf,5476,5476,,AMENDMENT,5476,2017-2020,/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/5476/Confidential - market sensitive pursuant to D.06-06-066_5476 Amendment 1 Extending Termination Right Window.pdf,960149,5476_5476_AMENDMENT_v2.pdf
Confidential - market sensitive pursuant to D.06-06-066_5476 - Amended _ Restated PPA (Executed).pdf,5476,5476,,AMENDMENT_AND_RESTATED,5476,2017-2020,/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/5476/Confidential - market sensitive pursuant to D.06-06-066_5476 - Amended _ Restated PPA (Executed).pdf,6638989,5476_5476_AMENDMENT_AND_RESTATED.pdf
Confidential - market sensitive pursuant to D.06-06-066_5476 GIA_Generator Interconnection Agreement_2015-10-19_WDT1317.pdf,5476,5476,,OTHER,5476,2017-2020,/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/5476/Confidential - market sensitive pursuant to D.06-06-066_5476 GIA_Generator Interconnection Agreement_2015-10-19_WDT1317.pdf,6417721,5476_5476_OTHER_v3.pdf
1210_Amendment 2_MM Tajiguas Energy LLC_Tajiguas Landfill.pdf,1210,1210,,AMENDMENT,1210,2017-2020,/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/1210/1210_Amendment 2_MM Tajiguas Energy LLC_Tajiguas Landfill.pdf,83021,1210_1210_AMENDMENT.pdf
"Confidential - market sensitive pursuant to D.06-06-066_2017-08-21, Imperial Valley Solar 3 - Mount Signal Solar Farm V, Amendment 1.pdf",2017,Imperial Valley Solar 3 - Mount Signal Solar Farm V,,AMENDMENT,Imperial Valley Solar 3 - Mount Signal Solar Farm V,2017-2020,"/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/Imperial Valley Solar 3 - Mount Signal Solar Farm V/Confidential - market sensitive pursuant to D.06-06-066_2017-08-21, Imperial Valley Solar 3 - Mount Signal Solar Farm V, Amendment 1.pdf",422214,2017_Imperial_Valley_Solar_3_-_Mount_Signal_Solar_Farm_V_AMENDMENT.pdf
"Confidential - market sensitive pursuant to D.06-06-066_2018-06-14, Imperial Valley Solar 3 - Mount Signal Solar Farm V, Amendment 2.pdf",2018,Imperial Valley Solar 3 - Mount Signal Solar Farm V,,AMENDMENT,Imperial Valley Solar 3 - Mount Signal Solar Farm V,2017-2020,"/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/Imperial Valley Solar 3 - Mount Signal Solar Farm V/Confidential - market sensitive pursuant to D.06-06-066_2018-06-14, Imperial Valley Solar 3 - Mount Signal Solar Farm V, Amendment 2.pdf",25447866,2018_Imperial_Valley_Solar_3_-_Mount_Signal_Solar_Farm_V_AMENDMENT.pdf
"2017-07-03, Sunray Energy 3 - SEGS I, Amendment 1.pdf",2017,Sunray Energy 3 - SEGS I,,AMENDMENT,Sunray Energy 3 - SEGS I,2017-2020,"/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/Sunray Energy 3 - SEGS I/2017-07-03, Sunray Energy 3 - SEGS I, Amendment 1.pdf",3953297,2017_Sunray_Energy_3_-_SEGS_I_AMENDMENT.pdf
"2015-11-16, Sunray Energy 3 - SEGS I, Interconnection Agreement.pdf",2015,Sunray Energy 3 - SEGS I,,AGREEMENT,Sunray Energy 3 - SEGS I,2017-2020,"/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/Sunray Energy 3 - SEGS I/2015-11-16, Sunray Energy 3 - SEGS I, Interconnection Agreement.pdf",3581080,2015_Sunray_Energy_3_-_SEGS_I_AGREEMENT.pdf
"2015-12-18, Sunray Energy 3 - SEGS I, PPA.pdf",2015,Sunray Energy 3 - SEGS I,,PPA,Sunray Energy 3 - SEGS I,2017-2020,"/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/Sunray Energy 3 - SEGS I/2015-12-18, Sunray Energy 3 - SEGS I, PPA.pdf",6551780,2015_Sunray_Energy_3_-_SEGS_I_PPA.pdf
Confidential - market sensitive pursuant to D.06-06-066_5218 Desert Stateline -- PPSA {executed}.pdf,5218,5218,,PPA,5218,2017-2020,/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/5218/Confidential - market sensitive pursuant to D.06-06-066_5218 Desert Stateline -- PPSA {executed}.pdf,2743310,5218_5218_PPA.pdf
Confidential - market sensitive pursuant to D.06-06-066_5218 Desert Stateline -- Amendment No. 1.pdf,5218,5218,,AMENDMENT,5218,2017-2020,/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/5218/Confidential - market sensitive pursuant to D.06-06-066_5218 Desert Stateline -- Amendment No. 1.pdf,234384,5218_5218_AMENDMENT.pdf
Confidential - market sensitive pursuant to D.06-06-066_5218 Desert Statline -- LGIA.pdf,5218,5218,,OTHER,5218,2017-2020,/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/5218/Confidential - market sensitive pursuant to D.06-06-066_5218 Desert Statline -- LGIA.pdf,1063815,5218_5218_OTHER.pdf
Confidential - market sensitive pursuant to D.06-06-066_5218 Desert Stateline -- Amendment No. 2 - EXECUTED VERSION.pdf,5218,5218,,AMENDMENT,5218,2017-2020,/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/5218/Confidential - market sensitive pursuant to D.06-06-066_5218 Desert Stateline -- Amendment No. 2 - EXECUTED VERSION.pdf,1873544,5218_5218_AMENDMENT_v1.pdf
Confidential - market sensitive pursuant to D.06-06-066_5485_Renewable Power Purchase and Sale Agreement.pdf,5485,5485,,PPA,5485,2017-2020,/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/5485/Confidential - market sensitive pursuant to D.06-06-066_5485_Renewable Power Purchase and Sale Agreement.pdf,2622395,5485_5485_PPA.pdf
Confidential - market sensitive pursuant to D.06-06-066_5485_Executed 12.30.2015 - Nicolis PPA Amendment 3.pdf,5485,5485,,AMENDMENT,5485,2017-2020,/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/5485/Confidential - market sensitive pursuant to D.06-06-066_5485_Executed 12.30.2015 - Nicolis PPA Amendment 3.pdf,421027,5485_5485_AMENDMENT.pdf
Confidential - market sensitive pursuant to D.06-06-066_5485_Amendment_No._1_to_Renewable_Power_Purchase_and_Sale_Agreement.pdf,5485,5485,,OTHER,5485,2017-2020,/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/5485/Confidential - market sensitive pursuant to D.06-06-066_5485_Amendment_No._1_to_Renewable_Power_Purchase_and_Sale_Agreement.pdf,122854,5485_5485_OTHER.pdf
Confidential - market sensitive pursuant to D.06-06-066_5485_03 06 03 CLGIA - First Amended Clustering Large Interconnect~1.pdf,5485,5485,,AMENDMENT,5485,2017-2020,/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/5485/Confidential - market sensitive pursuant to D.06-06-066_5485_03 06 03 CLGIA - First Amended Clustering Large Interconnect~1.pdf,1169767,5485_5485_AMENDMENT_v1.pdf
Confidential - market sensitive pursuant to D.06-06-066_5485_Amendment_No_2_to_the_Renewable_Power_Purchase_and_Sale_Agre~1.pdf,5485,5485,,OTHER,5485,2017-2020,/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/5485/Confidential - market sensitive pursuant to D.06-06-066_5485_Amendment_No_2_to_the_Renewable_Power_Purchase_and_Sale_Agre~1.pdf,1137005,5485_5485_OTHER_v1.pdf
Confidential - market sensitive pursuant to D.06-06-066_5829_Wildwood Solar II_CAISO Q901 SGIA_Amendment 1_06162016.pdf,5829,5829,,OTHER,5829,2017-2020,/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/5829/Confidential - market sensitive pursuant to D.06-06-066_5829_Wildwood Solar II_CAISO Q901 SGIA_Amendment 1_06162016.pdf,800298,5829_5829_OTHER.pdf
Confidential - market sensitive pursuant to D.06-06-066_5829_Wildwood Solar II_CAISO Q901 SGIA_09242015.pdf,5829,5829,,OTHER,5829,2017-2020,/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/5829/Confidential - market sensitive pursuant to D.06-06-066_5829_Wildwood Solar II_CAISO Q901 SGIA_09242015.pdf,1916762,5829_5829_OTHER_v1.pdf
"Confidential - market sensitive pursuant to D.06-06-066_5829 Wildwood Solar II, LLC - PPA FULLY EXECUTED.pdf",5829,5829,,PPA,5829,2017-2020,"/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/5829/Confidential - market sensitive pursuant to D.06-06-066_5829 Wildwood Solar II, LLC - PPA FULLY EXECUTED.pdf",4040535,5829_5829_PPA.pdf
"Confidential - market sensitive pursuant to D.06-06-066_5829_Wildwood Solar II, LLC_Amendment 1 FULLY EXECUTED_05312016.pdf",5829,5829,,OTHER,5829,2017-2020,"/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/5829/Confidential - market sensitive pursuant to D.06-06-066_5829_Wildwood Solar II, LLC_Amendment 1 FULLY EXECUTED_05312016.pdf",2772433,5829_5829_OTHER_v2.pdf
Confidential - market sensitive pursuant to D.06-06-066_5875 - TD2 - Bldg G Executed Interconnection Agreement.pdf,5875,5875,,AGREEMENT,5875,2017-2020,/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/5875/Confidential - market sensitive pursuant to D.06-06-066_5875 - TD2 - Bldg G Executed Interconnection Agreement.pdf,3499930,5875_5875_AGREEMENT.pdf
"Confidential - market sensitive pursuant to D.06-06-066_5875 PPA Golden Springs Development Company LLC, Golden Springs B~1.pdf",5875,5875,,PPA,5875,2017-2020,"/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/5875/Confidential - market sensitive pursuant to D.06-06-066_5875 PPA Golden Springs Development Company LLC, Golden Springs B~1.pdf",1786907,5875_5875_PPA.pdf
"Confidential - market sensitive pursuant to D.06-06-066_2014-07-31, Imperial Valley Solar 2 LLC, PPA.pdf",2014,Imperial Valley Solar 2 LLC,,PPA,Imperial Valley Solar 2 LLC,2017-2020,"/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/Imperial Valley Solar 2 LLC/Confidential - market sensitive pursuant to D.06-06-066_2014-07-31, Imperial Valley Solar 2 LLC, PPA.pdf",16232074,2014_Imperial_Valley_Solar_2_LLC_PPA.pdf
"Confidential - market sensitive pursuant to D.06-06-066_2018-09-12, Imperial Valley Solar 2 LLC, Interconnection Agreement.pdf",2018,Imperial Valley Solar 2 LLC,,AGREEMENT,Imperial Valley Solar 2 LLC,2017-2020,"/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/Imperial Valley Solar 2 LLC/Confidential - market sensitive pursuant to D.06-06-066_2018-09-12, Imperial Valley Solar 2 LLC, Interconnection Agreement.pdf",1951228,2018_Imperial_Valley_Solar_2_LLC_AGREEMENT.pdf
1077 - 90 Day Notice of Contract Termination 2-20-2015.pdf,1077,1077,2015-02-20,NOTICE,1077,2017-2020,/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/1077/1077 - 90 Day Notice of Contract Termination 2-20-2015.pdf,159076,1077_1077_2015-02-20_NOTICE.pdf
"Confidential - market sensitive pursuant to D.06-06-066_0123-20-20, Organic Energy Solutions, PPA.pdf",0123,Organic Energy Solutions,,PPA,Organic Energy Solutions,2017-2020,"/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/Organic Energy Solutions/Confidential - market sensitive pursuant to D.06-06-066_0123-20-20, Organic Energy Solutions, PPA.pdf",16306193,0123_Organic_Energy_Solutions_PPA.pdf
"Confidential - market sensitive pursuant to D.06-06-066_2019-03-19, Organic Energy Solutions, Interconnection Agreement.pdf",2019,Organic Energy Solutions,,AGREEMENT,Organic Energy Solutions,2017-2020,"/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/Organic Energy Solutions/Confidential - market sensitive pursuant to D.06-06-066_2019-03-19, Organic Energy Solutions, Interconnection Agreement.pdf",708423,2019_Organic_Energy_Solutions_AGREEMENT.pdf
Confidential - market sensitive pursuant to D.06-06-066_5888 First Amendment to LGIA - Executed 10_22.pdf,5888,5888,,AMENDMENT,5888,2017-2020,/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/5888/Confidential - market sensitive pursuant to D.06-06-066_5888 First Amendment to LGIA - Executed 10_22.pdf,1664611,5888_5888_AMENDMENT.pdf
Confidential - market sensitive pursuant to D.06-06-066_5888 RE Garland_ Amendment 1 1-15-16.pdf,5888,5888,,AMENDMENT,5888,2017-2020,/Users/rraman/Documents/epm_sce_chatbot/data/sce_real/zip_extract/SCE Public PPAs/5888/Confidential - market sensitive pursuant to D.06-06-066_5888 RE Garland_ Amendment 1 1-15-16.pdf,920609,5888_5888_AMENDMENT_v1.pdf
